Primary Type,Description,Location,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
THEFT,OVER $500,STREET,FALSE,FALSE,835,8,18,70,6,1159127,1850529,2022,10-11-2022 16:45,41.74557292,-87.69250818,"(41.745572921, -87.692508179)"
THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,27,27,6,1157271,1901504,2022,11-12-2022 15:46,41.88549258,-87.69792782,"(41.885492577, -87.697927823)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2232,22,34,73,6,1173722,1838988,2022,11-12-2022 15:46,41.71359213,-87.63937035,"(41.713592131, -87.639370346)"
THEFT,OVER $500,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,6,1176796,1903917,2022,11-12-2022 15:46,41.89169488,-87.62615583,"(41.891694878, -87.626155832)"
THEFT,OVER $500,STREET,FALSE,FALSE,2531,25,29,25,6,1136462,1911490,2022,11-12-2022 15:46,41.9132928,-87.77410439,"(41.9132928, -87.774104388)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,823,8,17,66,6,1157822,1861791,2022,11-12-2022 15:46,41.77650415,-87.69698471,"(41.776504146, -87.696984714)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,412,4,8,45,6,1190684,1848105,2022,11-12-2022 15:46,41.73821815,-87.57695668,"(41.738218154, -87.576956683)"
THEFT,OVER $500,STREET,FALSE,FALSE,1622,16,45,11,6,1136181,1932583,2022,10-11-2022 16:45,41.97117924,-87.77463167,"(41.971179238, -87.774631665)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,423,4,7,48,6,1195091,1844931,2022,11-12-2022 15:46,41.729401,-87.56091514,"(41.729401004, -87.560915143)"
THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1111,11,37,23,6,1149590,1904648,2022,11-12-2022 15:46,41.89427265,-87.72605239,"(41.894272651, -87.726052394)"
THEFT,OVER $500,STREET,FALSE,FALSE,1711,17,39,13,6,1153599,1938354,2022,11-12-2022 15:46,41.98668562,-87.71042894,"(41.986685622, -87.710428941)"
THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,123,1,4,32,6,1176857,1896680,2022,11-12-2022 15:46,41.87183477,-87.62615082,"(41.871834768, -87.62615082)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,212,2,4,36,6,1181495,1879471,2022,11-12-2022 15:46,41.8245061,-87.6096555,"(41.824506095, -87.609655498)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,222,2,4,39,6,1185692,1874100,2022,11-12-2022 15:46,41.80966967,-87.59442767,"(41.809669669, -87.594427666)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,523,5,34,53,6,1176125,1825013,2022,11-12-2022 15:46,41.67518918,-87.63098705,"(41.675189177, -87.630987052)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,131,1,3,33,6,1176963,1894862,2022,11-12-2022 15:46,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,414,4,8,45,6,1189361,1850716,2022,11-12-2022 15:46,41.74541479,-87.58172022,"(41.745414793, -87.581720217)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,212,2,3,35,6,1179485,1879705,2022,11-12-2022 15:46,41.82519443,-87.61702233,"(41.825194431, -87.617022328)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1434,14,32,24,6,1160437,1911080,2022,10-11-2022 16:45,41.91170499,-87.68603634,"(41.911704985, -87.686036339)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1434,14,2,24,6,1162372,1910640,2022,11-12-2022 15:46,41.9104573,-87.67894008,"(41.910457302, -87.678940081)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,932,9,16,61,6,1163271,1869076,2022,11-12-2022 15:46,41.79638275,-87.67680494,"(41.796382753, -87.676804941)"
THEFT,OVER $500,STREET,FALSE,FALSE,1732,17,35,21,6,1152066,1923375,2022,11-12-2022 15:46,41.94561273,-87.716464,"(41.945612727, -87.716464002)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,511,5,9,49,6,1178863,1840495,2022,11-12-2022 15:46,41.71761229,-87.62049653,"(41.717612292, -87.620496532)"
THEFT,OVER $500,STREET,FALSE,TRUE,1624,16,38,15,6,1135947,1926827,2022,11-12-2022 15:46,41.95538841,-87.77562989,"(41.955388408, -87.775629885)"
THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1165076,1908678,2022,11-12-2022 15:46,41.9050164,-87.66906245,"(41.905016401, -87.669062452)"
THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,1158779,1944057,2022,11-12-2022 15:46,42.00222991,-87.69121957,"(42.002229911, -87.691219569)"
THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,1160139,1942784,2022,10-11-2022 16:45,41.99870866,-87.68625166,"(41.998708661, -87.686251661)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,121,1,42,28,6,1172573,1900294,2022,11-12-2022 15:46,41.8818476,-87.64177207,"(41.881847601, -87.641772074)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1522,15,29,25,6,1139434,1897461,2022,11-12-2022 15:46,41.8747418,-87.76352802,"(41.874741802, -87.763528016)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,833,8,18,65,6,1151008,1853861,2022,11-12-2022 15:46,41.75487857,-87.72217132,"(41.754878573, -87.722171321)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,533,5,9,54,6,1183487,1818546,2022,11-12-2022 15:46,41.65727496,-87.60424123,"(41.657274958, -87.604241228)"
THEFT,OVER $500,STREET,FALSE,FALSE,2413,24,50,2,6,1159170,1941923,2022,11-12-2022 15:46,41.99636609,-87.68984012,"(41.996366085, -87.68984012)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1021,10,24,29,6,1153639,1891542,2022,11-12-2022 15:46,41.8582288,-87.71153028,"(41.858228798, -87.711530284)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1133,11,24,27,6,1151379,1896344,2022,11-12-2022 15:46,41.87145065,-87.71969997,"(41.871450654, -87.719699971)"
THEFT,OVER $500,STREET,FALSE,FALSE,1915,19,46,3,6,1169320,1927088,2022,11-12-2022 15:46,41.95544309,-87.65293636,"(41.955443086, -87.652936362)"
THEFT,OVER $500,STREET,FALSE,FALSE,513,5,34,49,6,1177069,1833334,2022,11-12-2022 15:46,41.69800208,-87.62728224,"(41.698002081, -87.627282237)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,923,9,14,63,6,1158578,1870438,2022,11-12-2022 15:46,41.80021733,-87.69397751,"(41.800217329, -87.693977507)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1522,15,29,25,6,1140144,1894154,2022,11-12-2022 15:46,41.86565399,-87.76100212,"(41.865653989, -87.761002116)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1522,15,29,25,6,1140293,1896425,2022,11-12-2022 15:46,41.87188319,-87.76039948,"(41.87188319, -87.760399478)"
THEFT,OVER $500,STREET,FALSE,FALSE,1923,19,44,6,6,1170057,1924785,2022,11-12-2022 15:46,41.94910748,-87.65029449,"(41.949107483, -87.650294493)"
THEFT,OVER $500,STREET,FALSE,FALSE,212,2,3,35,6,1177772,1881681,2022,11-12-2022 15:46,41.83065575,-87.62324688,"(41.830655752, -87.623246884)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,1175099,1901781,2022,11-12-2022 15:46,41.88587179,-87.63245215,"(41.885871785, -87.632452147)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2033,20,48,3,6,1167397,1933889,2022,11-12-2022 15:46,41.97414695,-87.65980913,"(41.974146947, -87.65980913)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2511,25,36,18,6,1129443,1918168,2022,11-12-2022 15:46,41.93174077,-87.79973852,"(41.931740765, -87.799738522)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1434,14,32,24,6,1161413,1911883,2022,11-12-2022 15:46,41.91388821,-87.68242843,"(41.913888208, -87.682428428)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,935,9,3,37,6,1175195,1869460,2022,11-12-2022 15:46,41.79717827,-87.63306732,"(41.797178266, -87.633067324)"
THEFT,OVER $500,STREET,FALSE,FALSE,2013,20,48,77,6,1166188,1935979,2022,11-12-2022 15:46,41.97990797,-87.66419491,"(41.979907971, -87.664194906)"
THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1915,19,46,3,6,1169789,1926761,2022,10-11-2022 16:45,41.95453556,-87.6512218,"(41.954535555, -87.651221802)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2211,22,19,74,6,1151734,1829108,2022,11-12-2022 15:46,41.68693759,-87.72015681,"(41.68693759, -87.720156809)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1224,12,27,28,6,1168050,1899234,2022,11-12-2022 15:46,41.8790377,-87.65841096,"(41.879037696, -87.658410955)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,6,1177329,1903108,2022,10-11-2022 16:45,41.88946287,-87.62422294,"(41.88946287, -87.624222942)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2512,25,29,18,6,1128662,1916089,2022,11-12-2022 15:46,41.92604903,-87.80265592,"(41.926049032, -87.80265592)"
THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,2031,20,40,4,6,1157125,1934423,2022,11-12-2022 15:46,41.97582767,-87.69756759,"(41.975827666, -87.697567585)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175695,1903888,2022,10-11-2022 16:45,41.89164013,-87.63020013,"(41.89164013, -87.630200131)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2512,25,36,19,6,1133118,1915251,2022,11-12-2022 15:46,41.92367262,-87.78630161,"(41.923672617, -87.786301606)"
THEFT,OVER $500,ALLEY,FALSE,FALSE,914,9,25,34,6,1175358,1888182,2022,11-12-2022 15:46,41.84854943,-87.63190909,"(41.848549425, -87.631909092)"
THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,934,9,20,61,6,1168459,1870286,2022,11-12-2022 15:46,41.79959283,-87.65774524,"(41.799592827, -87.657745237)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,27,28,6,1171203,1901678,2022,11-12-2022 15:46,41.88567557,-87.64676199,"(41.885675573, -87.646761991)"
THEFT,OVER $500,STREET,FALSE,FALSE,322,3,6,69,6,1179219,1859796,2022,11-12-2022 15:46,41.7705684,-87.6186055,"(41.770568403, -87.618605503)"
THEFT,OVER $500,STREET,FALSE,FALSE,1833,18,2,8,6,1178197,1906091,2022,11-12-2022 15:46,41.89762863,-87.62094437,"(41.897628634, -87.620944369)"
THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,28,6,1170053,1901748,2022,10-11-2022 16:45,41.88589283,-87.65098295,"(41.885892828, -87.650982949)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,832,8,17,66,6,1161534,1859955,2022,11-12-2022 15:46,41.77138973,-87.6834275,"(41.771389725, -87.683427501)"
THEFT,OVER $500,STREET,FALSE,FALSE,1822,18,2,8,6,1170621,1910490,2022,11-12-2022 15:46,41.909869,-87.64864095,"(41.909868997, -87.648640946)"
THEFT,OVER $500,STREET,FALSE,FALSE,1122,11,27,23,6,1150608,1904033,2022,11-12-2022 15:46,41.89256519,-87.72232965,"(41.892565194, -87.722329649)"
THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1215,12,27,28,6,1165689,1901848,2022,11-12-2022 15:46,41.88626134,-87.66700557,"(41.886261339, -87.667005567)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1823,18,27,8,6,1174359,1907687,2022,11-12-2022 15:46,41.90209473,-87.63499303,"(41.902094726, -87.634993034)"
THEFT,OVER $500,STREET,FALSE,FALSE,1121,11,27,23,6,1153184,1906701,2022,11-12-2022 15:46,41.89983572,-87.71279812,"(41.899835718, -87.712798116)"
THEFT,OVER $500,STREET,FALSE,FALSE,1135,11,28,27,6,1158294,1896259,2022,11-12-2022 15:46,41.87107895,-87.69431457,"(41.871078948, -87.694314569)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1533,15,29,25,6,1143641,1897890,2022,11-12-2022 15:46,41.87584135,-87.74807076,"(41.875841354, -87.748070762)"
THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,27,27,6,1158614,1901107,2022,11-12-2022 15:46,41.88437578,-87.69300694,"(41.884375779, -87.69300694)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1022,10,24,29,6,1154893,1894188,2022,11-12-2022 15:46,41.8654647,-87.70685642,"(41.8654647, -87.706856419)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,42,8,6,1176771,1904213,2022,11-12-2022 15:46,41.89250768,-87.62623869,"(41.892507682, -87.626238686)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,133,1,4,35,6,1179394,1885524,2022,10-11-2022 16:45,41.84116428,-87.6171782,"(41.841164277, -87.6171782)"
THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,FALSE,FALSE,823,8,17,66,6,1156143,1862448,2022,10-11-2022 16:45,41.77834098,-87.70312224,"(41.778340981, -87.703122242)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,823,8,16,66,6,1156102,1863908,2022,10-11-2022 16:45,41.78234826,-87.70323333,"(41.78234826, -87.703233331)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2432,24,49,1,6,1164402,1944371,2022,11-12-2022 15:46,42.00297396,-87.67052423,"(42.002973955, -87.670524232)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1524,15,37,25,6,1139148,1907118,2022,11-12-2022 15:46,41.90124704,-87.764343,"(41.901247037, -87.764342996)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,1831,18,42,8,6,1173633,1905658,2022,11-12-2022 15:46,41.89654323,-87.63772014,"(41.896543227, -87.637720138)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1811,18,2,7,6,1165277,1915788,2022,11-12-2022 15:46,41.92452242,-87.66812155,"(41.924522422, -87.668121549)"
THEFT,OVER $500,STREET,FALSE,FALSE,1232,12,27,28,6,1171104,1898565,2022,11-12-2022 15:46,41.87713546,-87.64721693,"(41.877135462, -87.647216928)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,322,3,6,69,6,1178811,1858403,2022,11-12-2022 15:46,41.76675516,-87.6201434,"(41.766755157, -87.620143399)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,1175139,1900190,2022,10-11-2022 16:45,41.88150509,-87.63235298,"(41.881505092, -87.632352983)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,421,4,7,43,6,1195754,1855853,2022,11-12-2022 15:46,41.75935549,-87.55812601,"(41.759355486, -87.55812601)"
THEFT,OVER $500,STREET,FALSE,FALSE,2411,24,50,2,6,1160164,1946741,2022,11-12-2022 15:46,42.00956627,-87.68604964,"(42.009566273, -87.686049643)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1732,17,35,16,6,1153028,1925902,2022,11-12-2022 15:46,41.95252794,-87.71286078,"(41.952527943, -87.712860775)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1021,10,24,29,6,1152917,1893675,2022,11-12-2022 15:46,41.86409631,-87.71412403,"(41.864096311, -87.714124026)"
THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,6,1176791,1901351,2022,11-12-2022 15:46,41.88465375,-87.62625185,"(41.884653752, -87.626251847)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,813,8,13,65,6,1150787,1862488,2022,11-12-2022 15:46,41.77855678,-87.72275681,"(41.778556782, -87.722756805)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,213,2,3,38,6,1176630,1878352,2022,11-12-2022 15:46,41.82154653,-87.62753724,"(41.821546526, -87.627537236)"
THEFT,OVER $500,STREET,FALSE,FALSE,831,8,23,66,6,1154703,1859976,2022,10-11-2022 16:45,41.77158627,-87.70846726,"(41.771586273, -87.708467256)"
THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,4,6,1158294,1935440,2022,10-11-2022 16:45,41.97859448,-87.69324078,"(41.978594475, -87.693240779)"
THEFT,OVER $500,CHA PARKING LOT / GROUNDS,FALSE,FALSE,131,1,3,33,6,1175819,1890453,2022,10-11-2022 16:45,41.85477087,-87.63014895,"(41.854770868, -87.630148953)"
THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,212,2,4,35,6,1179489,1879516,2022,11-12-2022 15:46,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
THEFT,OVER $500,STREET,FALSE,FALSE,232,2,20,40,6,1178618,1865598,2022,11-12-2022 15:46,41.78650337,-87.62063225,"(41.786503366, -87.620632251)"
THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2022,11-12-2022 15:46,41.88172219,-87.62435627,"(41.881722193, -87.624356274)"
THEFT,OVER $500,STREET,FALSE,FALSE,1624,16,45,15,6,1142730,1928470,2022,11-12-2022 15:46,41.95977311,-87.75065281,"(41.959773105, -87.750652807)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,414,4,8,46,6,1189358,1852754,2022,11-12-2022 15:46,41.75100733,-87.58166597,"(41.751007325, -87.581665974)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,331,3,5,43,6,1192944,1860166,2022,10-11-2022 16:45,41.77125971,-87.56828378,"(41.77125971, -87.568283777)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,2213,22,19,72,6,1166532,1837636,2022,11-12-2022 15:46,41.71003803,-87.66574118,"(41.710038033, -87.665741182)"
THEFT,OVER $500,STREET,FALSE,FALSE,821,8,14,57,6,1150427,1874821,2022,11-12-2022 15:46,41.8124074,-87.72375599,"(41.812407401, -87.723755992)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1821,18,27,8,6,1173241,1908930,2022,11-12-2022 15:46,41.90553048,-87.63906262,"(41.905530484, -87.639062616)"
THEFT,OVER $500,STREET,FALSE,FALSE,725,7,15,67,6,1166793,1861449,2022,11-12-2022 15:46,41.77537879,-87.66410715,"(41.775378785, -87.664107154)"
THEFT,OVER $500,STREET,FALSE,FALSE,1613,16,41,10,6,1130126,1936205,2022,11-12-2022 15:46,41.98122456,-87.79681357,"(41.981224562, -87.796813569)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,735,7,17,67,6,1165916,1857318,2022,11-12-2022 15:46,41.76406145,-87.66743939,"(41.764061454, -87.667439386)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1031,10,22,30,6,1148387,1886379,2022,11-12-2022 15:46,41.84416362,-87.73094153,"(41.844163622, -87.730941534)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,532,5,9,53,6,1178749,1821813,2022,11-12-2022 15:46,41.66634879,-87.62147953,"(41.66634879, -87.621479528)"
THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1174092,1915256,2022,11-12-2022 15:46,41.92287038,-87.63574763,"(41.922870375, -87.635747631)"
THEFT,OVER $500,STREET,FALSE,FALSE,1624,16,38,15,6,1139317,1928391,2022,11-12-2022 15:46,41.95961932,-87.76320265,"(41.95961932, -87.763202648)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1933,19,44,6,6,1170428,1919564,2022,11-12-2022 15:46,41.93477273,-87.64908396,"(41.934772728, -87.64908396)"
THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,1834,18,42,8,6,1178002,1904540,2022,11-12-2022 15:46,41.89337706,-87.62170782,"(41.893377059, -87.621707822)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1811,18,43,7,6,1168968,1913827,2022,11-12-2022 15:46,41.91906196,-87.65461634,"(41.919061961, -87.654616337)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1814,18,43,7,6,1173986,1913691,2022,10-11-2022 16:45,41.91857831,-87.63618385,"(41.918578314, -87.636183854)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1532,15,37,25,6,1143295,1903209,2022,11-12-2022 15:46,41.8904438,-87.74920824,"(41.890443803, -87.749208235)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1231,12,28,28,6,1165877,1895977,2022,11-12-2022 15:46,41.87014684,-87.6664827,"(41.870146835, -87.666482703)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,232,2,20,40,6,1179464,1867003,2022,10-11-2022 16:45,41.79033953,-87.61748751,"(41.790339534, -87.617487512)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,232,2,20,40,6,1179464,1867003,2022,11-12-2022 15:46,41.79033953,-87.61748751,"(41.790339534, -87.617487512)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,834,8,18,70,6,1156484,1849718,2022,10-11-2022 16:45,41.74340101,-87.7022145,"(41.743401009, -87.702214501)"
THEFT,OVER $500,STREET,FALSE,FALSE,833,8,13,65,6,1150240,1857962,2022,11-12-2022 15:46,41.76614734,-87.72487956,"(41.766147343, -87.724879557)"
THEFT,OVER $500,STREET,FALSE,FALSE,1032,10,22,30,6,1154184,1884144,2022,11-12-2022 15:46,41.83791696,-87.70972697,"(41.837916962, -87.709726973)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,25,32,6,1174841,1896540,2022,11-12-2022 15:46,41.87149594,-87.63355649,"(41.871495938, -87.63355649)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1112,11,27,23,6,1151171,1907321,2022,11-12-2022 15:46,41.90157678,-87.72017566,"(41.901576776, -87.720175662)"
THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,24,6,1165933,1903175,2022,11-12-2022 15:46,41.88989753,-87.66607165,"(41.889897525, -87.666071652)"
THEFT,OVER $500,STREET,FALSE,FALSE,914,9,11,60,6,1173354,1887026,2022,11-12-2022 15:46,41.84542195,-87.63929814,"(41.84542195, -87.639298142)"
THEFT,OVER $500,STREET,FALSE,FALSE,511,5,21,49,6,1176975,1841071,2022,11-12-2022 15:46,41.7192356,-87.62739417,"(41.719235601, -87.627394173)"
THEFT,OVER $500,STREET,FALSE,FALSE,2433,24,48,77,6,1167203,1940424,2022,11-12-2022 15:46,41.99208335,-87.6603337,"(41.992083345, -87.660333697)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,334,3,7,43,6,1195289,1857256,2022,11-12-2022 15:46,41.76321691,-87.55978395,"(41.763216905, -87.559783946)"
THEFT,OVER $500,RESIDENCE,FALSE,TRUE,824,8,16,66,6,1158728,1865132,2022,11-12-2022 15:46,41.78565388,-87.69357222,"(41.78565388, -87.693572216)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,513,5,9,49,6,1179530,1832230,2022,11-12-2022 15:46,41.69491684,-87.61830495,"(41.694916836, -87.618304948)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,414,4,7,46,6,1193588,1852105,2022,10-11-2022 16:45,41.74912396,-87.56618666,"(41.749123963, -87.566186656)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,11-12-2022 15:46,41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,11-12-2022 15:46,41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2412,24,50,2,6,1161462,1942797,2022,11-12-2022 15:46,41.9987168,-87.68138439,"(41.998716795, -87.681384389)"
THEFT,OVER $500,STREET,FALSE,FALSE,2232,22,9,73,6,1175100,1837939,2022,11-12-2022 15:46,41.71068294,-87.63435481,"(41.710682939, -87.63435481)"
THEFT,OVER $500,TAXICAB,FALSE,FALSE,2525,25,35,22,6,1152003,1914861,2022,11-12-2022 15:46,41.92225087,-87.71692057,"(41.922250867, -87.716920572)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1123,11,28,27,6,1153471,1898477,2022,11-12-2022 15:46,41.87726254,-87.71196269,"(41.877262538, -87.711962694)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,711,7,3,68,6,1175418,1868365,2022,11-12-2022 15:46,41.79416849,-87.63228231,"(41.794168488, -87.632282306)"
THEFT,OVER $500,STREET,FALSE,FALSE,1232,12,25,28,6,1168786,1894857,2022,11-12-2022 15:46,41.86701096,-87.65583536,"(41.867010957, -87.655835363)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1176144,1903019,2022,11-12-2022 15:46,41.88924544,-87.62857739,"(41.889245439, -87.628577391)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1814,18,43,7,6,1173928,1914028,2022,11-12-2022 15:46,41.91950435,-87.63638689,"(41.91950435, -87.636386887)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2433,24,40,77,6,1164510,1941794,2022,11-12-2022 15:46,41.99590031,-87.67020033,"(41.995900309, -87.670200332)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,233,2,5,41,6,1185003,1868770,2022,11-12-2022 15:46,41.79505997,-87.59712222,"(41.795059972, -87.59712222)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,221,2,4,38,6,1181651,1876448,2022,11-12-2022 15:46,41.81620715,-87.60917666,"(41.81620715, -87.609176659)"
THEFT,OVER $500,CONVENIENCE STORE,FALSE,FALSE,1834,18,42,8,6,1176292,1903441,2022,11-12-2022 15:46,41.89040009,-87.62802114,"(41.890400093, -87.628021143)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,914,9,25,34,6,1175346,1888589,2022,11-12-2022 15:46,41.84966653,-87.63194093,"(41.849666532, -87.631940932)"
THEFT,OVER $500,STREET,FALSE,FALSE,222,2,4,39,6,1187888,1873183,2022,11-12-2022 15:46,41.80710127,-87.58640245,"(41.807101267, -87.586402447)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2232,22,34,73,6,1170130,1836849,2022,11-12-2022 15:46,41.70780108,-87.65258749,"(41.70780108, -87.652587488)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2222,22,21,73,6,1168454,1841743,2022,11-12-2022 15:46,41.72126717,-87.65858462,"(41.721267167, -87.658584619)"
